Great Read!,"I was first introduced to this book by my dad. He kept saying how good it was and that I should read it. Both him and my mom have read it but in a different language. So I finally got the book on my Google Nexus and finished it within 4 days. It was that good! A great read about family, love, betrayal and success. I've now gotten my boyfriend to start on it. A must read!"
Best Book I ever read!,This is truly master of the game in books.  The best Sheldon book I have read yet & I can't wait until I read it again!!!!
five stars,The best book I have ever read. I can not wait to read Mistress of the Game by Sidney Sheldon.
A Page Turner,Thoroughly enjoyed reading it.  Read it many years ago and it was still a page turner.  Highly recommended for easy and enjoyable reading.
Great book,Spellbinding-I did not want to put this down. I am a big fan of Sydney Sheldon. Looking forward to his next book.
Sheldon is a master storyteller,"I have read every one of Sheldon's novels and they are unique, nothing monotonous, always captivating right from the first page, always spellbinding, and he is being missed very much. RIP Sidney, thanks for the pleasures you have given to a great number of us who love your books."
good book,I read this book over 15 years ago.  Decided to read it again.  this is still a very good book
Sheldon or Steele??,This ridiculous novel reads like a Danielle Steele book. It is brim full of sweeping generalities as to how the wealthy live and is really poorly written.
awesome read,"This is the book that really got me into reading! I love Sydney Sheldon and have
since read every one of his book!"
Excellent Book,I am a novice reader and I am awe struck by the captivation provided by this book. Excellent page turner.
Always enjoy reading Sidney Sheldon.,"Always enjoy reading Sidney Sheldon.  Once you start reading, you don't wanna stop until you're at the last page.  Go Read."
Riveting,"I have the DVD set of this series. I wanted to see how the book compares to the movie. I loved the book more so than the movies. It tied up a lot of ends that were not in the movie. So if you have the movie, read the book also. It was worth the money to get the book."
"Great book, highly recommend!",What a masterpiece...could not put it down!  Sidney Sheldon is the Master of his game!  Can't wait to read another.
Master of the Game,"This book had a lot of intrigue, but the unrevealing should have tied up all the ends.  A bit long, but kept me reading."
Holds your attention from begining to end,I first read this book when I was 12 and I still read it every couple of years. I love the way the story follows the lives of several generations of the family and from all of their POV. GREAT READ!
Storytelling at its best,"Master of the Game is a phenomenal story. This book does not disappoint! Sidney Sheldon takes you on a journey throughout the world, through many different love stories. Each chapter is better than the one before it, thus making it hard to put the book. Furthermore, just when you think the story has reached its peak, Sidney Sheldon shocks you and takes you on an even racier journey than what we started with. It's like being on a roller coaster never knowing when the big drop comes and when it does, you have to pick your jaw up from the ground and pace yourself for more. The book is written excellently well. This is story telling at its best. I didn't want to put the book down and even now I find myself thinking back on Kate Blackwell and her family wishing Master of the Game didn't have to end. It was just simply amazing! If it hasn't been done already, I would love to see this turned into a TV series. I'm telling anyone who can listen to read this book!"
Only Sidney can deliver,"As I was reading this book I was having a hard time putting it down , its a love story,Adventure , twisted , crime , its everything in this book, when I got to the last chapter and getting close to the end I couldnt wait to see the outcome of the story  and then it hit me, I read this book before about 5 years ago funny thing is I still enjoy it and thank for not remembering 99% of it  till I was at the end
Then I say damn I know the ending I read it anyway and refresh my memory ... Overall I love all his book I only read Sidney Sheldon Novel......
Ron"
Typical Sidney Sheldon style!,"This book was a typical Sidney Sheldon novel....GREAT!  He is one of my favorite authors and he never disappoints! I know this is one of his earlier novels, but it is still worth reading.  I could hardly put it down and I'm ready for another suspensful ride!"
master of the game,"I found this book very captivating. I also read the sequel, Mistress of the game and enjoyed that as well."
Awesome book!,Master of the Game is a wonderful book. I could not put it down. I read it twenty years ago and enjoyed it thoroughly the second time around.  It is suspenseful and ruthless at times.  Plenty of good versus evil. I highly recommend Master of the Game.
Best book written,Sidney Sheldon was one of the best writters ever. His writing would take you into the story line. Master of the Game is the book that got me started reading Sidney Shelon books.
Master of the Game,"This is an amazing book about a young man looking to make his fortune in diamonds in Africa.  Sydney Sheldon is an amazing writer who captures your mind and your imagination.  While reading this book, there were times I felt a part of the scenery and the people.  I would recommend and have recommended this book."
Very good,I found it to be a very exciting and intriguing thriller that keep you coming back to the ipad until you finish with it. Typical Sidney Sheldon stuff.
Master of the Game,Very captivating story line in the usual Sidney Sheldon Style. I am looking forward to reading the two other books in this series.
Dissapointed by Most Characters,"Yes, I found this book intriguing, and hard to put down. Still, each character disappointed me individually. I was rooting for Jamie, and he became a cold-hearted creep. I was rooting for Kate, and she became a manipulative witch that ruined lives. I was rooting for Alexandra, and she never became smart-stayed unbelievably naive.  I was out for Eve, and she had a Samson attack--lose her beauty, lose her evil. It was quite frustrating.  I enjoyed the storyline up until a ridiculous lobotomy (does anyone REALLY do that to their kid?!?).  After that it got a bit OTT for me.  Still, there is a complexity to this book that holds it together, and by then you've read so far you may as well finish it--then you'll wish for a different outcome.
If you are looking for a read that will delight and frustrate you, with an extremely powerful and manipulative woman at the helm, than this read is for you."
Awesome read!,"I've always enjoyed Sidney Sheldon books.  This was no exception, loved it!  Family politics at its best, stabbing others in the back, greed, power thirsty people, oh yeah ..."
Excellent,"This is the 3rd time I have read this book in the past 15 years. It will remain a part of my reading collection for life. Awesome story line. Sidney Sheldon is truly the ""Master of the Game""."
the best book you well ever want to reread,i read this book a long time ago and i remeber every thing i have read so there are only a few books worth rereading for me in this world. This is one of them! enjoy!
Two Books In One,"WOW! Like an exhilarating roller coaster ride. Master of the Game is so jammed packed with twist & turns that seamlessly mesh together it could have easily made for two, if not three different books. Short, crisp chapters spanning over 100 years and several generations with each chapter ending with stunning revelations propelling you immediately onto the next chapter. For fun, easy, light-weight entertainment this will be hard to beat."
A Great Sidney Sheldon Book!,This is a book I borrowed from the library many years ago and really enjoyed it. I wanted to read it again and I found a copy on Amazon. You either love or hate the characters Sidney Sheldon puts in his books due to his ability to write strong backgrounds and actions of the characters. A really well written book!
Master of the Game,"Years ago I a friend lent me this book, and I remember thoroughly enjoying it.  I now had the opportunity to purchase it and read it again.  The reason why the book is so good in my opinion is that it covers generations of a family with all their failures and triumphs.  The author is very descriptive and creates full and living characters that one can feel.  A great book for those who like the drama of life and family."
master of the game,Great Book.  I read it 30 years ago and liked it every bit as much as the first time
A  compulsion to acquire money and power,"An interesting tale.  Jamie McGregor leaves a hardscrabble farm in Scotland in 1883 to seek his fortunes in the diamond fields of South Africa, one of many people chasing a dream (my mother's family left Scotland circa 1620, first to Ulster, and then to the American colonies to seek their fortunes).  Jamie's initial success is stolen from him, and he seeks revenge, and then has a compulsion to acquire wealth and position in society.  He passes his compulsion to his daughter Kate, who learns that power matters early in her life.  Kate learns to manipulate people, and force things in the direction she wants, even if she destroys people in the process.  Therein lies the story, because some things come back to bite her.
The story alternates from detailed episodes to fast forwarding that skims over years of intervening time.  There are sections that could have been better researched, e.g., in 1914 Kate talks about building armaments for World War I including tanks for the Army (tanks had not been invented at that point in time).  Overall, it does give a good picture of the racial problems in South Africa where her company was founded, and the exploitation of native labor.  It covers a span of about 100 years starting with her father, then Kate, then her son, then her granddaughters, and finally a young great grandson, ending on Kate's 90th birthday party.
It is an interesting story, but I would not give it five stars.  Perhaps it tries to cover too much in one novel, with too many sub-plots."
master of the game,"I was really pleased with this purchase,this was the first time I ordered a used book, it was described as being in good condition with a few tears on the jacket, and that is exactly how I got it, it looked the way a book of that age would,I received it less than 2weeks after it was ordered. I will definitely do this again."
Master of the Game,"I did not realize that the book was taped on cassettes rather than CDs.
Otherwise, the book was well read, abridged, and accurate.  I bought
it to listen to before I listened to the next book in the sequence."
Master of the Game,"I never received this product, and the money was removed from my checking account. Can anyone tell me who to contact?"
Mistress Of the Game,"I enjoyed this book very much, it is defintely entertaining. However if you get a chance to read Master of the Game 1st do so as this is a sequence of a family saga which I was not aware of and later read the 1st book after Mistress of the Game. I was able to purchase Master of the Game thru Amazon since it is hard to find elsewhere.Master of the Game was 1st published in 1987 and was twice as good!!"
master of the game,"a classic story about the rough diamond trade in Johannesburg and the east cost of Africa - Namibia. A page turner of the first magnitude.  Crawl under the fence to reach the  secoast of Namibia where rough diamonds are lying in the sand, under heavy armed guard where trespassers will be shot on sight...."
"Great book, but too many typos in Kindle version","I really enjoyed the book.  But the kindle version was FULL of typos.  Some so bad that I couldn't even figure out the word.  Most of them I could figure out, but it stops the flow of the reading when you are constantly having to think about a word or the meaning of a sentence.  Regardless, the book was very good.
I did inform Amazon of the problem and hopefully they correct in the future."
Great Story,"All I have to say is read this book! It's a great story I couldn't put it down.  This is the first book I've read by Sidney Sheldon and if the rest of his books capture your attention like this one, I want to read them all."
Master of the Game,"Great book for air travel.  Humorous and suspenseful all at the same time.  Although you might not LIKE all the characters, they are well developed and intriguing.  It's certainly a page turner."
couldn't put it down...,"although I had to, so that I could sleep and do homework... I read this book when I was in high school and then got hooked on sheldon, but then realized most of his books revolve around the same themes, oh wait, that's another review... so anyway, I loved this book, had several characters but the underlying theme of struggling to survive/get ahead despite shady folks is what got me.  the book does span over a few generations, but I thought that was an interesting ""twist""
all in all, a fun read"
couldnt put it down,this is the first sheldon book i've read;  i like cuessler and ludlum - with lots of action.  i found this one interesting and gripping from the beginning.  i'm happy i found a new author to read.
"Fast-Paced, Intrique - One of his BEST","Generally speaking,  Sidney Sheldon moves things along with just the right  amount of intrique.  This is one of his very best (in my opinion) novels.  Easy reading, excellent character development, story moves-so you turn  pages quickly wanting to learn what happens next - and no dissappointments.  When you finish - you just want another good book - try move of Sheldon's  (Rage of Angels) or Stuart Woods books such as - Choke,  Dead in the Water,  and Swimming to Catalina."
